L,N,K,Ratio,Success Rate
3,20,3,0.4228855721393035,0.029
3,20,3,0.049440298507462684,0.029
3,20,3,0.7152317880794702,0.029
3,20,3,0.06537059538274605,0.029
3,20,3,0.8838709677419355,0.029
3,20,3,0.17068134893324158,0.029
3,20,3,0.10119310649580203,0.029
3,20,3,0.20077220077220076,0.029
3,20,3,0.6962962962962963,0.029
3,20,3,0.5158620689655172,0.029
3,20,3,0.13175885643256682,0.029
3,20,3,0.14001806684733514,0.029
3,20,3,0.15241128298453138,0.029
3,20,3,0.033734005428460646,0.029
3,20,3,0.1903485254691689,0.029
3,20,3,0.12382149591451917,0.029
3,20,3,0.3036697247706422,0.029
3,20,3,0.4151260504201681,0.029
3,20,3,1.0,0.029
3,20,3,0.25616438356164384,0.029
3,20,3,0.45021645021645024,0.029
3,20,3,0.05282738095238095,0.029
3,20,3,0.5012345679012346,0.029
3,20,3,0.21436227224008575,0.029
3,20,3,0.5133928571428571,0.029
3,20,3,0.2216,0.029
3,20,3,0.11179245283018868,0.029
3,20,3,0.22055674518201285,0.029
3,20,3,1.0,0.029
3,20,3,0.18304576144036008,0.029
3,20,3,0.1427255985267035,0.029
3,20,3,0.639943741209564,0.029
3,20,3,0.23870532703978423,0.029
3,20,3,0.04972118959107807,0.029
3,20,3,0.25501432664756446,0.029
3,20,3,0.06290228203627853,0.029
3,20,3,0.30634278002699056,0.029
3,20,3,0.10898827616152844,0.029
3,20,3,0.4064516129032258,0.029
3,20,3,0.26141078838174275,0.029
3,20,3,0.26235294117647057,0.029
3,20,3,0.27023661270236615,0.029
3,20,3,0.3762057877813505,0.029
3,20,3,0.14592545799115603,0.029
3,20,3,0.14583333333333334,0.029
3,20,3,0.518840579710145,0.029
3,20,3,0.30671506352087113,0.029
3,20,3,0.15126737530662307,0.029
3,20,3,0.25843694493783304,0.029
3,20,3,0.2252663622526636,0.029
3,20,3,0.589247311827957,0.029
3,20,3,0.10232558139534884,0.029
3,20,3,0.24480369515011546,0.029
3,20,3,0.21083377588953797,0.029
3,20,3,0.3459335624284078,0.029
3,20,3,0.17955801104972377,0.029
3,20,3,0.2781456953642384,0.029
3,20,3,0.31824611032531824,0.029
3,20,3,0.1168631471040492,0.029
3,20,3,0.947945205479452,0.029
3,20,3,0.10328133405056482,0.029
3,20,3,0.13826185101580135,0.029
3,20,3,0.5551470588235294,0.029
3,20,3,0.19515151515151516,0.029
3,20,3,0.07511111111111111,0.029
3,20,3,0.23555555555555555,0.029
3,20,3,0.19600380589914368,0.029
3,20,3,0.26626506024096386,0.029
3,20,3,0.4857849196538937,0.029
3,20,3,0.26702371843917366,0.029
3,20,3,0.4801762114537445,0.029
3,20,3,0.1417004048582996,0.029
3,20,3,0.267529665587918,0.029
3,20,3,0.32447817836812143,0.029
3,20,3,0.12078346028291621,0.029
3,20,3,0.19303604153940135,0.029
3,20,3,0.1369990680335508,0.029
3,20,3,0.14225589225589225,0.029
3,20,3,0.23166023166023167,0.029
3,20,3,0.7516930022573364,0.029
3,20,3,0.15640273704789834,0.029
3,20,3,0.18648960739030024,0.029
3,20,3,0.7726027397260274,0.029
3,20,3,1.0430463576158941,0.029
3,20,3,0.2665066026410564,0.029
3,20,3,0.2441243366186505,0.029
3,20,3,0.2371584699453552,0.029
3,20,3,0.5076923076923077,0.029
3,20,3,0.03704540320758979,0.029
3,20,3,0.2378716744913928,0.029
3,20,3,0.2476319350473613,0.029
3,20,3,0.29935720844811753,0.029
3,20,3,0.10428736964078796,0.029
3,20,3,0.29263746505125815,0.029
3,20,3,0.11811023622047244,0.029
3,20,3,0.06355666875391358,0.029
3,20,3,0.44672131147540983,0.029
3,20,3,0.058682634730538925,0.029
3,20,3,0.13333333333333333,0.029
3,20,3,0.3570552147239264,0.029
3,20,3,0.15145985401459855,0.029
3,20,3,0.057432432432432436,0.029
3,20,3,0.42686567164179107,0.029
3,20,3,0.09059233449477352,0.029
3,20,3,1.3788546255506609,0.029
3,20,3,0.3312555654496883,0.029
3,20,3,0.2320675105485232,0.029
3,20,3,0.12087912087912088,0.029
3,20,3,0.2863372093023256,0.029
3,20,3,0.17077570655441973,0.029
3,20,3,0.3131991051454139,0.029
3,20,3,0.04949758094529215,0.029
3,20,3,0.09618874773139746,0.029
3,20,3,0.1355479190530737,0.029
3,20,3,0.3556701030927835,0.029
3,20,3,0.5838150289017341,0.029
3,20,3,0.0784503631961259,0.029
3,20,3,0.12056737588652482,0.029
3,20,3,0.18418201516793067,0.029
3,20,3,0.149063670411985,0.029
3,20,3,0.08663028649386084,0.029
3,20,3,0.08380771663504111,0.029
3,20,3,0.04854614412136536,0.029
3,20,3,0.15516014234875444,0.029
3,20,3,0.16285924834193072,0.029
3,20,3,0.30798004987531175,0.029
3,20,3,0.20544554455445543,0.029
3,20,3,0.2919605077574048,0.029
3,20,3,0.14749262536873156,0.029
3,20,3,0.04422137818773739,0.029
3,20,3,0.3588850174216028,0.029
3,20,3,0.15634395670475046,0.029
3,20,3,0.10682492581602374,0.029
3,20,3,0.661849710982659,0.029
3,20,3,0.12691600245248313,0.029
3,20,3,0.09894259818731117,0.029
3,20,3,0.4111600587371512,0.029
3,20,3,0.047365470852017935,0.029
3,20,3,0.26051475204017577,0.029
3,20,3,0.13947696139476962,0.029
3,20,3,0.06151645207439199,0.029
3,20,3,0.1957857769973661,0.029
3,20,3,0.3265822784810127,0.029
3,20,3,0.11671207992733879,0.029
3,20,3,0.12,0.029
3,20,3,0.09449929478138223,0.029
3,20,3,0.5754716981132075,0.029
3,20,3,0.1515695067264574,0.029
3,20,3,0.7674418604651163,0.029
3,20,3,0.6159250585480094,0.029
3,20,3,0.2795425667090216,0.029
3,20,3,0.15794066317626526,0.029
3,20,3,0.24197431781701445,0.029
3,20,3,0.0795668549905838,0.029
3,20,3,0.170076726342711,0.029
3,20,3,0.27107061503416857,0.029
3,20,3,0.2803347280334728,0.029
3,20,3,0.09859154929577464,0.029
3,20,3,0.07988165680473373,0.029
3,20,3,0.39779005524861877,0.029
3,20,3,0.16272360069244085,0.029
3,20,3,0.4821150855365474,0.029
3,20,3,0.6804733727810651,0.029
3,20,3,0.9693251533742331,0.029
3,20,3,1.0,0.029
3,20,3,0.2677376171352075,0.029
3,20,3,0.26939655172413796,0.029
3,20,3,0.0905674558436678,0.029
3,20,3,0.2194222495390289,0.029
3,20,3,0.10021171489061398,0.029
3,20,3,1.0,0.029
3,20,3,0.09382566585956416,0.029
3,20,3,0.6403940886699507,0.029
3,20,3,0.05227978037717832,0.029
3,20,3,0.10051325919589392,0.029
3,20,3,0.657243816254417,0.029
3,20,3,0.4458874458874459,0.029
3,20,3,0.07191624943104233,0.029
3,20,3,0.2485207100591716,0.029
3,20,3,0.07995365005793743,0.029
3,20,3,0.14864864864864866,0.029
3,20,3,0.1865242399342646,0.029
3,20,3,0.08354591836734694,0.029
3,20,3,0.11512791991101223,0.029
3,20,3,0.08616504854368932,0.029
3,20,3,0.14152542372881355,0.029
3,20,3,0.05800711743772242,0.029
3,20,3,0.15041128084606345,0.029
3,20,3,0.5304268846503178,0.029
3,20,3,0.1657638136511376,0.029
3,20,3,0.10153482880755609,0.029
3,20,3,0.20752797558494404,0.029
3,20,3,0.6509240246406571,0.029
3,20,3,0.2069857697283312,0.029
3,20,3,0.5413870246085011,0.029
3,20,3,0.14050131926121373,0.029
3,20,3,0.20252025202520252,0.029
3,20,3,0.10608020698576973,0.029
3,20,3,0.2972972972972973,0.029
3,20,3,0.2888015717092338,0.029
3,20,3,0.15687361419068735,0.029
3,20,3,0.2380038387715931,0.029
3,20,3,0.12579281183932348,0.029
3,20,3,0.1535767883941971,0.029
3,20,3,0.4693396226415094,0.029
3,20,3,0.08097560975609756,0.029
3,20,3,0.8254799301919721,0.029
3,20,3,0.11668757841907151,0.029
3,20,3,0.4529505582137161,0.029
3,20,3,0.3087179487179487,0.029
3,20,3,0.16512820512820514,0.029
3,20,3,0.23342175066312998,0.029
3,20,3,0.11921891058581706,0.029
3,20,3,0.12428842504743833,0.029
3,20,3,0.27141133896260555,0.029
3,20,3,0.1605155243116579,0.029
3,20,3,0.16358024691358025,0.029
3,20,3,0.13106382978723405,0.029
3,20,3,0.37790697674418605,0.029
3,20,3,0.1648854961832061,0.029
3,20,3,0.25389755011135856,0.029
3,20,3,0.8440860215053764,0.029
3,20,3,0.2817021276595745,0.029
3,20,3,0.14448979591836736,0.029
3,20,3,0.2454212454212454,0.029
3,20,3,0.1405152224824356,0.029
3,20,3,0.14625228519195613,0.029
3,20,3,0.3137254901960784,0.029
3,20,3,0.09384908053265695,0.029
3,20,3,0.3711507293354943,0.029
3,20,3,0.09368029739776952,0.029
3,20,3,0.15274261603375527,0.029
3,20,3,0.15568862275449102,0.029
3,20,3,0.13262599469496023,0.029
3,20,3,0.13012820512820514,0.029
3,20,3,0.09857239972807613,0.029
3,20,3,0.3878048780487805,0.029
3,20,3,0.16286644951140064,0.029
3,20,3,0.1125150421179302,0.029
3,20,3,0.12893356643356643,0.029
3,20,3,0.4735202492211838,0.029
3,20,3,0.2039265357821406,0.029
3,20,3,0.15328467153284672,0.029
3,20,3,0.4626334519572954,0.029
3,20,3,0.24878048780487805,0.029
3,20,3,0.1703601108033241,0.029
3,20,3,0.29111338100102147,0.029
3,20,3,0.5989445910290238,0.029
3,20,3,0.11178707224334601,0.029
3,20,3,0.0658984515664386,0.029
3,20,3,0.3902621722846442,0.029
3,20,3,0.09424414927261227,0.029
3,20,3,0.4504830917874396,0.029
3,20,3,0.19298245614035087,0.029
3,20,3,0.24873949579831933,0.029
3,20,3,0.4959349593495935,0.029
3,20,3,0.3284182305630027,0.029
3,20,3,0.10318076027928627,0.029
3,20,3,0.23006535947712417,0.029
3,20,3,0.441,0.029
3,20,3,0.15794481446241673,0.029
3,20,3,0.035668380462724934,0.029
3,20,3,0.08554412560909583,0.029
3,20,3,1.0,0.029
3,20,3,0.35410764872521244,0.029
3,20,3,0.30716723549488056,0.029
3,20,3,0.2203525641025641,0.029
3,20,3,0.11341632088520055,0.029
3,20,3,0.14231354642313546,0.029
3,20,3,0.12512998266897746,0.029
3,20,3,0.21237458193979933,0.029
3,20,3,0.6882352941176471,0.029
3,20,3,0.4363256784968685,0.029
3,20,3,0.23547557840616967,0.029
3,20,3,1.0,0.029
3,20,3,0.09498806682577565,0.029
3,20,3,0.12713754646840147,0.029
3,20,3,0.18619698058950396,0.029
3,20,3,0.32547864506627394,0.029
3,20,3,0.7107438016528925,0.029
3,20,3,0.1260387811634349,0.029
3,20,3,0.43535620052770446,0.029
3,20,3,0.13620386643233742,0.029
3,20,3,0.08008008008008008,0.029
3,20,3,0.3071500503524673,0.029
3,20,3,0.28308823529411764,0.029
3,20,3,0.2424969987995198,0.029
3,20,3,0.08635097493036212,0.029
3,20,3,0.23983169705469845,0.029
3,20,3,0.10569105691056911,0.029
3,20,3,0.584192439862543,0.029
3,20,3,0.5172413793103449,0.029
3,20,3,0.21052631578947367,0.029
3,20,3,0.08922198429693076,0.029
3,20,3,0.11482977495672245,0.029
3,20,3,0.1749084249084249,0.029
3,20,3,0.1368421052631579,0.029
3,20,3,0.13365155131264916,0.029
3,20,3,0.3753623188405797,0.029
3,20,3,0.4573643410852713,0.029
3,20,3,0.49230769230769234,0.029
3,20,3,0.28937007874015747,0.029
3,20,3,0.25820676139147475,0.029
3,20,3,0.46145833333333336,0.029
3,20,3,0.23103212576896787,0.029
3,20,3,0.21865889212827988,0.029
3,20,3,0.1003616636528029,0.029
3,20,3,0.42790152403282533,0.029
3,20,3,0.3990795529257068,0.029
3,20,3,0.09460654288240496,0.029
3,20,3,0.14010282776349614,0.029
3,20,3,0.45403899721448465,0.029
3,20,3,0.5574324324324325,0.029
3,20,3,0.34618916437098257,0.029
3,20,3,0.1202572347266881,0.029
3,20,3,0.09024686361796844,0.029
3,20,3,0.28372739916550765,0.029
3,20,3,0.11073722851024778,0.029
3,20,3,0.5574866310160428,0.029
3,20,3,0.16366906474820145,0.029
3,20,3,0.5043478260869565,0.029
3,20,3,0.32323232323232326,0.029
3,20,3,0.2214689265536723,0.029
3,20,3,0.09994655264564405,0.029
3,20,3,1.0,0.029
3,20,3,0.17484662576687116,0.029
3,20,3,0.287317620650954,0.029
3,20,3,0.456198347107438,0.029
3,20,3,0.435126582278481,0.029
3,20,3,0.2342786683107275,0.029
3,20,3,0.30283505154639173,0.029
3,20,3,0.03508771929824561,0.029
3,20,3,0.2506619593998235,0.029
3,20,3,0.06268115942028986,0.029
3,20,3,0.34135060129509714,0.029
3,20,3,0.20278833967046894,0.029
3,20,3,0.08202653799758745,0.029
3,20,3,0.1310615989515072,0.029
3,20,3,0.18313253012048192,0.029
3,20,3,0.10500274876305662,0.029
3,20,3,0.07811982787156571,0.029
3,20,3,0.23876123876123875,0.029
3,20,3,0.1976190476190476,0.029
3,20,3,0.35190918472652216,0.029
3,20,3,0.1762114537444934,0.029
3,20,3,0.18281535648994515,0.029
3,20,3,0.23300970873786409,0.029
3,20,3,0.07315010570824525,0.029
3,20,3,0.1497824735860783,0.029
3,20,3,0.14567233384853168,0.029
3,20,3,0.5114942528735632,0.029
3,20,3,0.37077769049489395,0.029
3,20,3,0.1158173395102581,0.029
3,20,3,0.04433368310598111,0.029
3,20,3,0.15521628498727735,0.029
3,20,3,0.2812018489984592,0.029
3,20,3,0.6666666666666666,0.029
3,20,3,0.0901932712956335,0.029
3,20,3,0.22570532915360503,0.029
3,20,3,0.20810313075506445,0.029
3,20,3,0.2746858168761221,0.029
3,20,3,0.6531365313653137,0.029
3,20,3,0.3930131004366812,0.029
3,20,3,0.2293144208037825,0.029
3,20,3,0.4563380281690141,0.029
3,20,3,0.20783847980997625,0.029
3,20,3,0.18863503222026948,0.029
3,20,3,0.5706521739130435,0.029
3,20,3,0.06473214285714286,0.029
3,20,3,0.09178966789667897,0.029
3,20,3,0.054399243140964997,0.029
3,20,3,0.14794921875,0.029
3,20,3,0.4257142857142857,0.029
3,20,3,0.13682678311499272,0.029
3,20,3,0.22057735011102886,0.029
3,20,3,0.21773399014778325,0.029
3,20,3,0.03235082674335011,0.029
3,20,3,0.29745454545454547,0.029
3,20,3,0.47344110854503463,0.029
3,20,3,0.2875,0.029
3,20,3,0.7774869109947644,0.029
3,20,3,0.18758256274768825,0.029
3,20,3,0.6816666666666666,0.029
3,20,3,0.1725417439703154,0.029
3,20,3,0.21107266435986158,0.029
3,20,3,0.19256434699714015,0.029
3,20,3,0.05927698032961191,0.029
3,20,3,0.3249714937286203,0.029
3,20,3,0.1464226289517471,0.029
3,20,3,0.024217961654894045,0.029
3,20,3,0.10320452403393025,0.029
3,20,3,0.28390804597701147,0.029
3,20,3,0.06762589928057554,0.029
3,20,3,0.19914477703115455,0.029
3,20,3,0.46441947565543074,0.029
3,20,3,0.47076023391812866,0.029
3,20,3,0.38155515370705245,0.029
3,20,3,0.1407942238267148,0.029
3,20,3,0.05124777183600713,0.029
3,20,3,0.32428355957767724,0.029
3,20,3,0.22365805168986083,0.029
3,20,3,0.5804511278195489,0.029
3,20,3,0.18898142216527866,0.029
3,20,3,0.24557522123893805,0.029
3,20,3,0.7916666666666666,0.029
3,20,3,0.28650442477876104,0.029
3,20,3,0.0956232159847764,0.029
3,20,3,0.17391304347826086,0.029
3,20,3,0.10424929178470255,0.029
3,20,3,0.5225806451612903,0.029
3,20,3,0.3452544704264099,0.029
3,20,3,0.23955147808358818,0.029
3,20,3,1.0,0.029
3,20,3,0.15786163522012578,0.029
3,20,3,0.28396946564885495,0.029
3,20,3,0.3059490084985836,0.029
3,20,3,0.15112075198843095,0.029
3,20,3,0.16896831844029245,0.029
3,20,3,0.33093525179856115,0.029
3,20,3,0.2721417069243156,0.029
3,20,3,0.15260545905707196,0.029
3,20,3,0.21509433962264152,0.029
3,20,3,0.5193548387096775,0.029
3,20,3,0.21628721541155868,0.029
3,20,3,0.6784037558685446,0.029
3,20,3,0.33753943217665616,0.029
3,20,3,0.15619788771539744,0.029
3,20,3,1.0,0.029
3,20,3,0.09040590405904059,0.029
3,20,3,0.09874826147426982,0.029
3,20,3,0.222011385199241,0.029
3,20,3,0.1902654867256637,0.029
3,20,3,0.040399455288243305,0.029
3,20,3,0.7474048442906575,0.029
3,20,3,0.15509409474367294,0.029
3,20,3,0.0646627053477805,0.029
3,20,3,1.0,0.029
3,20,3,0.3464419475655431,0.029
3,20,3,0.47149122807017546,0.029
3,20,3,0.1751269035532995,0.029
3,20,3,0.32950631458094143,0.029
3,20,3,0.5745721271393643,0.029
3,20,3,0.19727891156462585,0.029
3,20,3,0.6406570841889117,0.029
3,20,3,0.08433168898285177,0.029
3,20,3,0.13828867761452032,0.029
3,20,3,0.10909935004642525,0.029
3,20,3,0.3955431754874652,0.029
3,20,3,0.27050053248136313,0.029
3,20,3,0.24868421052631579,0.029
3,20,3,0.2475770925110132,0.029
3,20,3,0.20702179176755447,0.029
3,20,3,0.16987179487179488,0.029
3,20,3,0.25093353248693057,0.029
3,20,3,0.07419898819561552,0.029
3,20,3,0.09679266895761741,0.029
3,20,3,0.11855364552459988,0.029
3,20,3,0.4014084507042254,0.029
3,20,3,0.3831891223733004,0.029
3,20,3,0.14368290668868702,0.029
3,20,3,0.20016077170418006,0.029
3,20,3,0.10940725449719847,0.029
3,20,3,0.14691943127962084,0.029
3,20,3,0.10433244916003537,0.029
3,20,3,0.1243640474844545,0.029
3,20,3,0.4152284263959391,0.029
3,20,3,0.5420560747663551,0.029
3,20,3,0.04467194043741275,0.029
3,20,3,0.26655629139072845,0.029
3,20,3,0.04995004995004995,0.029
3,20,3,0.2059800664451827,0.029
3,20,3,0.24916943521594684,0.029
3,20,3,0.07628437986507525,0.029
3,20,3,0.312987012987013,0.029
3,20,3,0.12658227848101267,0.029
3,20,3,0.25339366515837103,0.029
3,20,3,0.19377777777777777,0.029
3,20,3,0.41318477251624885,0.029
3,20,3,0.3036529680365297,0.029
3,20,3,0.230605738575983,0.029
3,20,3,0.488272921108742,0.029
3,20,3,0.13370165745856355,0.029
3,20,3,0.19427148194271482,0.029
3,20,3,0.3438485804416404,0.029
3,20,3,0.5553191489361702,0.029
3,20,3,0.2337228714524207,0.029
3,20,3,0.1525312294543064,0.029
3,20,3,0.17163412127440905,0.029
3,20,3,0.25033377837116155,0.029
3,20,3,0.24738955823293174,0.029
3,20,3,0.0877674163466813,0.029
3,20,3,0.29395604395604397,0.029
3,20,3,0.10429447852760736,0.029
3,20,3,0.16633266533066132,0.029
3,20,3,0.1848218895198761,0.029
3,20,3,0.040719196192490745,0.029
3,20,3,0.3528399311531842,0.029
3,20,3,0.1851074986890404,0.029
3,20,3,0.4037639007698888,0.029
3,20,3,0.07303370786516854,0.029
3,20,3,0.2352389878163074,0.029
3,20,3,0.12415071031500927,0.029
3,20,3,0.636237897648686,0.029
3,20,3,0.1266540642722117,0.029
3,20,3,0.1676595744680851,0.029
3,20,3,0.15634441087613293,0.029
3,20,3,0.48142414860681115,0.029
3,20,3,0.0975298126064736,0.029
3,20,3,0.11578947368421053,0.029
3,20,3,0.1330166270783848,0.029
3,20,3,0.10561056105610561,0.029
3,20,3,0.4957627118644068,0.029
3,20,3,0.09669811320754718,0.029
3,20,3,0.0732728541521284,0.029
3,20,3,0.15367775831873906,0.029
3,20,3,0.09549878345498783,0.029
3,20,3,0.30791229742612014,0.029
3,20,3,0.15306122448979592,0.029
3,20,3,0.3333333333333333,0.029
3,20,3,0.17848791893998442,0.029
3,20,3,0.22983870967741934,0.029
3,20,3,0.21464968152866243,0.029
3,20,3,0.2670111972437554,0.029
3,20,3,0.3508771929824561,0.029
3,20,3,0.08793868495361033,0.029
3,20,3,0.05225409836065574,0.029
3,20,3,0.12439807383627609,0.029
3,20,3,0.06067138897443794,0.029
3,20,3,0.45778611632270166,0.029
3,20,3,0.4901315789473684,0.029
3,20,3,0.3608058608058608,0.029
3,20,3,0.38003220611916266,0.029
3,20,3,0.045343883140596467,0.029
3,20,3,0.1549625468164794,0.029
3,20,3,0.11958310477235326,0.029
3,20,3,0.15114709851551958,0.029
3,20,3,0.3433602347762289,0.029
3,20,3,0.10984455958549223,0.029
3,20,3,0.1541970802919708,0.029
3,20,3,0.2286634460547504,0.029
3,20,3,0.5452830188679245,0.029
3,20,3,0.0633535660091047,0.029
3,20,3,0.4663951120162933,0.029
3,20,3,0.04107465771118574,0.029
3,20,3,0.06458897922312556,0.029
3,20,3,0.3537234042553192,0.029
3,20,3,0.13314244810307801,0.029
3,20,3,0.13037037037037036,0.029
3,20,3,0.09717514124293786,0.029
3,20,3,0.14370546318289787,0.029
3,20,3,0.290519877675841,0.029
3,20,3,0.11464088397790055,0.029
3,20,3,0.2812254516889238,0.029
3,20,3,0.37872340425531914,0.029
3,20,3,0.25507246376811593,0.029
3,20,3,0.1056,0.029
3,20,3,0.1590678824721378,0.029
3,20,3,0.2121414276184123,0.029
3,20,3,0.1569377990430622,0.029
3,20,3,0.0867370353373107,0.029
3,20,3,0.45585215605749485,0.029
3,20,3,0.24586880320480722,0.029
3,20,3,0.8051470588235294,0.029
3,20,3,0.4318840579710145,0.029
3,20,3,0.19064430714916153,0.029
3,20,3,0.3290529695024077,0.029
3,20,3,0.22968197879858657,0.029
3,20,3,0.17265353418308227,0.029
3,20,3,0.5298329355608592,0.029
3,20,3,0.0995850622406639,0.029
3,20,3,0.07394843962008141,0.029
3,20,3,0.7689393939393939,0.029
3,20,3,0.5618448637316562,0.029
3,20,3,0.06047578102608197,0.029
3,20,3,1.0,0.029
3,20,3,0.5580808080808081,0.029
3,20,3,0.40619136960600377,0.029
3,20,3,0.26953748006379585,0.029
3,20,3,0.09886411442995373,0.029
3,20,3,0.12074001947419669,0.029
3,20,3,0.9225589225589226,0.029
3,20,3,0.28789986091794156,0.029
3,20,3,0.08970438328236494,0.029
3,20,3,0.23266932270916335,0.029
3,20,3,0.10340775558166862,0.029
3,20,3,0.25,0.029
3,20,3,0.46119402985074626,0.029
3,20,3,0.1303714493809177,0.029
3,20,3,0.38095238095238093,0.029
3,20,3,0.1444954128440367,0.029
3,20,3,0.19917298414886286,0.029
3,20,3,0.09716157205240175,0.029
3,20,3,0.108,0.029
3,20,3,0.44668008048289737,0.029
3,20,3,0.2691933916423712,0.029
3,20,3,0.10089399744572158,0.029
3,20,3,0.5,0.029
3,20,3,0.14018284719198956,0.029
3,20,3,0.11326860841423948,0.029
3,20,3,0.05015002143163309,0.029
3,20,3,0.5029239766081871,0.029
3,20,3,1.0,0.029
3,20,3,0.5904572564612326,0.029
3,20,3,0.11130284728213978,0.029
3,20,3,0.34876905041031653,0.029
3,20,3,0.09392265193370165,0.029
3,20,3,0.11377579475738984,0.029
3,20,3,1.4428571428571428,0.029
3,20,3,0.07434944237918216,0.029
3,20,3,0.2761394101876676,0.029
3,20,3,0.20948860135551448,0.029
3,20,3,0.3492569002123142,0.029
3,20,3,0.14148471615720523,0.029
3,20,3,0.987146529562982,0.029
3,20,3,0.06316781898177247,0.029
3,20,3,0.10415693601120972,0.029
3,20,3,0.10623306233062331,0.029
3,20,3,0.0650767987065481,0.029
3,20,3,0.1606822262118492,0.029
3,20,3,0.13131313131313133,0.029
3,20,3,0.7258064516129032,0.029
3,20,3,0.11591478696741854,0.029
3,20,3,0.19519519519519518,0.029
3,20,3,0.22679200940070504,0.029
3,20,3,0.3921232876712329,0.029
3,20,3,0.3360522022838499,0.029
3,20,3,0.0944686140459913,0.029
3,20,3,0.35911602209944754,0.029
3,20,3,0.05196553581044696,0.029
3,20,3,0.17407878017789072,0.029
3,20,3,0.19853539462978032,0.029
3,20,3,0.1432225063938619,0.029
3,20,3,0.26635514018691586,0.029
3,20,3,0.24332810047095763,0.029
3,20,3,0.3944281524926686,0.029
3,20,3,0.23470839260312945,0.029
3,20,3,0.22400475341651813,0.029
3,20,3,0.19230769230769232,0.029
3,20,3,0.3593073593073593,0.029
3,20,3,0.6633663366336634,0.029
3,20,3,0.11182108626198083,0.029
3,20,3,0.35427807486631013,0.029
3,20,3,0.1268591426071741,0.029
3,20,3,0.041911148365465216,0.029
3,20,3,0.09684439608269858,0.029
3,20,3,0.14980544747081712,0.029
3,20,3,0.16728971962616823,0.029
3,20,3,1.0,0.029
3,20,3,0.26542491268917345,0.029
3,20,3,0.046740467404674045,0.029
3,20,3,0.31183830606352264,0.029
3,20,3,0.12020316027088036,0.029
3,20,3,1.0,0.029
3,20,3,0.5191011235955056,0.029
3,20,3,0.3852040816326531,0.029
3,20,3,0.2608695652173913,0.029
3,20,3,0.2292768959435626,0.029
3,20,3,1.0,0.029
3,20,3,0.2669491525423729,0.029
3,20,3,0.5897435897435898,0.029
3,20,3,0.35343915343915344,0.029
3,20,3,0.07419150285351934,0.029
3,20,3,0.2055299539170507,0.029
3,20,3,0.06752136752136752,0.029
3,20,3,0.22519083969465647,0.029
3,20,3,0.1765873015873016,0.029
3,20,3,0.3147208121827411,0.029
3,20,3,0.22283033620015638,0.029
3,20,3,0.41442307692307695,0.029
3,20,3,0.1023454157782516,0.029
3,20,3,0.09458367016976556,0.029
3,20,3,0.11272923408845739,0.029
3,20,3,0.28540305010893247,0.029
3,20,3,0.5371428571428571,0.029
3,20,3,0.22425409047160733,0.029
3,20,3,0.12987012987012986,0.029
3,20,3,0.2888198757763975,0.029
3,20,3,0.15302935665209244,0.029
3,20,3,0.17272727272727273,0.029
3,20,3,0.10277569392348088,0.029
3,20,3,0.18716577540106952,0.029
3,20,3,0.31135135135135134,0.029
3,20,3,0.2235294117647059,0.029
3,20,3,0.19079578139980824,0.029
3,20,3,0.29289099526066353,0.029
3,20,3,0.21909744931327665,0.029
3,20,3,0.19191270860077023,0.029
3,20,3,0.4902654867256637,0.029
3,20,3,0.13620836891545687,0.029
3,20,3,0.2471213463241807,0.029
3,20,3,0.6807610993657506,0.029
3,20,3,0.11061946902654868,0.029
3,20,3,0.44087403598971725,0.029
3,20,3,0.18198874296435272,0.029
3,20,3,0.16652211621856028,0.029
3,20,3,0.3783393501805054,0.029
3,20,3,0.2332129963898917,0.029
3,20,3,0.15292870394911212,0.029
3,20,3,0.35766423357664234,0.029
3,20,3,0.1572192513368984,0.029
3,20,3,0.4778481012658228,0.029
3,20,3,0.2197140707298721,0.029
3,20,3,0.35714285714285715,0.029
3,20,3,0.09554551323434474,0.029
3,20,3,0.6379928315412187,0.029
3,20,3,0.07348560079443893,0.029
3,20,3,0.4782608695652174,0.029
3,20,3,0.817629179331307,0.029
3,20,3,0.10607287449392712,0.029
3,20,3,0.0884814667198087,0.029
3,20,3,0.23977695167286245,0.029
3,20,3,0.0992501102779003,0.029
3,20,3,0.25021422450728364,0.029
3,20,3,0.08721886999451453,0.029
3,20,3,0.3629469122426869,0.029
3,20,3,0.6923076923076923,0.029
3,20,3,0.14350970688998857,0.029
3,20,3,0.21103896103896103,0.029
3,20,3,0.09741550695825049,0.029
3,20,3,0.08215767634854772,0.029
3,20,3,1.0,0.029
3,20,3,0.7199074074074074,0.029
3,20,3,0.1796875,0.029
3,20,3,0.22799575821845175,0.029
3,20,3,0.2245885769603098,0.029
3,20,3,0.16299821534800712,0.029
3,20,3,0.08673176335439403,0.029
3,20,3,0.12115732368896925,0.029
3,20,3,0.1329509906152242,0.029
3,20,3,0.12826837691169216,0.029
3,20,3,0.12105263157894737,0.029
3,20,3,0.15118243243243243,0.029
3,20,3,0.32041343669250644,0.029
3,20,3,0.09865470852017937,0.029
3,20,3,1.0,0.029
3,20,3,0.1032258064516129,0.029
3,20,3,0.25,0.029
3,20,3,0.6666666666666666,0.029
3,20,3,0.2922077922077922,0.029
3,20,3,0.23908045977011494,0.029
3,20,3,0.8463356973995272,0.029
3,20,3,0.2809917355371901,0.029
3,20,3,0.45325779036827196,0.029
3,20,3,0.3241525423728814,0.029
