L,N,K,Rule,Ratio,Success Rate
3,10,3,anti_hebbian,0.033285782215882076,0.0105
3,10,3,anti_hebbian,0.03063660477453581,0.0105
3,10,3,anti_hebbian,0.11931942121718897,0.0105
3,10,3,anti_hebbian,0.026305435332471476,0.0105
3,10,3,anti_hebbian,0.03269903762029746,0.0105
3,10,3,anti_hebbian,0.07034546885058293,0.0105
3,10,3,anti_hebbian,0.01955579152287408,0.0105
3,10,3,anti_hebbian,0.07473355032229242,0.0105
3,10,3,anti_hebbian,0.13386927647675637,0.0105
3,10,3,anti_hebbian,0.0528225525085479,0.0105
3,10,3,anti_hebbian,0.035339190171081315,0.0105
3,10,3,anti_hebbian,0.11984145488458849,0.0105
3,10,3,anti_hebbian,0.02720103009818123,0.0105
3,10,3,anti_hebbian,0.10506521079769487,0.0105
3,10,3,anti_hebbian,0.017717346518335394,0.0105
3,10,3,anti_hebbian,0.09803357314148681,0.0105
3,10,3,anti_hebbian,0.25962278675904543,0.0105
3,10,3,anti_hebbian,0.1479741632413388,0.0105
3,10,3,anti_hebbian,0.12058484032320123,0.0105
3,10,3,anti_hebbian,0.029780771262546222,0.0105
3,10,3,anti_hebbian,0.0430690537084399,0.0105
3,10,3,anti_hebbian,0.019005610871468882,0.0105
3,10,3,anti_hebbian,0.20285499624342598,0.0105
3,10,3,anti_hebbian,0.0647442574420262,0.0105
3,10,3,anti_hebbian,0.039493293591654245,0.0105
3,10,3,anti_hebbian,0.6077947705969413,0.0105
3,10,3,anti_hebbian,0.023399249697971643,0.0105
3,10,3,anti_hebbian,0.056103311542171255,0.0105
3,10,3,anti_hebbian,0.0466370258253713,0.0105
3,10,3,anti_hebbian,0.13175154320987653,0.0105
3,10,3,anti_hebbian,0.1846581507710636,0.0105
3,10,3,anti_hebbian,0.04537960273219754,0.0105
3,10,3,anti_hebbian,0.24713322091062395,0.0105
3,10,3,anti_hebbian,0.03253157099310945,0.0105
3,10,3,anti_hebbian,0.06288343558282208,0.0105
3,10,3,anti_hebbian,0.03212111502723486,0.0105
3,10,3,anti_hebbian,0.1589174184594032,0.0105
3,10,3,anti_hebbian,0.017136137089096712,0.0105
3,10,3,anti_hebbian,0.06847656925471209,0.0105
3,10,3,anti_hebbian,0.107989417989418,0.0105
3,10,3,anti_hebbian,0.1774180493727236,0.0105
3,10,3,anti_hebbian,0.12108807605968573,0.0105
3,10,3,anti_hebbian,0.25362937660119556,0.0105
3,10,3,anti_hebbian,0.07230125523012552,0.0105
3,10,3,anti_hebbian,0.11375706698646565,0.0105
3,10,3,anti_hebbian,0.9519097565802493,0.0105
3,10,3,anti_hebbian,0.04451223739859946,0.0105
3,10,3,anti_hebbian,0.039850560398505604,0.0105
3,10,3,anti_hebbian,0.029457919694333572,0.0105
3,10,3,anti_hebbian,0.010124101894186806,0.0105
3,10,3,anti_hebbian,0.0992964079775697,0.0105
3,10,3,anti_hebbian,0.06587053759810954,0.0105
3,10,3,anti_hebbian,0.14376860910250958,0.0105
3,10,3,anti_hebbian,0.36824696802646084,0.0105
3,10,3,anti_hebbian,0.0366407465007776,0.0105
3,10,3,anti_hebbian,0.42217380779472286,0.0105
3,10,3,anti_hebbian,0.24935826916024936,0.0105
3,10,3,anti_hebbian,0.045403812670208495,0.0105
3,10,3,anti_hebbian,0.03335579514824798,0.0105
3,10,3,anti_hebbian,0.025199316628701594,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,0.1807204935978239,0.0105
3,10,3,anti_hebbian,0.16816600695693895,0.0105
3,10,3,anti_hebbian,0.14937379085632826,0.0105
3,10,3,anti_hebbian,0.028032599708649946,0.0105
3,10,3,anti_hebbian,0.09438502673796792,0.0105
3,10,3,anti_hebbian,0.019714958603442835,0.0105
3,10,3,anti_hebbian,0.1044742561642809,0.0105
3,10,3,anti_hebbian,0.5053734551316497,0.0105
3,10,3,anti_hebbian,0.21299799688404183,0.0105
3,10,3,anti_hebbian,0.08253268800115582,0.0105
3,10,3,anti_hebbian,0.13136910393296392,0.0105
3,10,3,anti_hebbian,0.027146203665426485,0.0105
3,10,3,anti_hebbian,0.04647048817826161,0.0105
3,10,3,anti_hebbian,0.01712932029399259,0.0105
3,10,3,anti_hebbian,0.5761439466158246,0.0105
3,10,3,anti_hebbian,0.07923888961292845,0.0105
3,10,3,anti_hebbian,0.024186455584872472,0.0105
3,10,3,anti_hebbian,0.09264458169567659,0.0105
3,10,3,anti_hebbian,0.2908103916246607,0.0105
3,10,3,anti_hebbian,0.031483859540362216,0.0105
3,10,3,anti_hebbian,0.09010287335934729,0.0105
3,10,3,anti_hebbian,0.06663988061072207,0.0105
3,10,3,anti_hebbian,0.07676341922917265,0.0105
3,10,3,anti_hebbian,0.09927822415906305,0.0105
3,10,3,anti_hebbian,0.023661561663069763,0.0105
3,10,3,anti_hebbian,0.023410776953489407,0.0105
3,10,3,anti_hebbian,0.1321549806859417,0.0105
3,10,3,anti_hebbian,0.030734485467399843,0.0105
3,10,3,anti_hebbian,0.05562110783349721,0.0105
3,10,3,anti_hebbian,0.20078919411139778,0.0105
3,10,3,anti_hebbian,0.14227988090174393,0.0105
3,10,3,anti_hebbian,0.05794014272020449,0.0105
3,10,3,anti_hebbian,0.3176568342334857,0.0105
3,10,3,anti_hebbian,0.05382145150931278,0.0105
3,10,3,anti_hebbian,0.09527233507100485,0.0105
3,10,3,anti_hebbian,0.43128205128205127,0.0105
3,10,3,anti_hebbian,0.04315144766146993,0.0105
3,10,3,anti_hebbian,0.18049170497701378,0.0105
3,10,3,anti_hebbian,0.06703380174705659,0.0105
3,10,3,anti_hebbian,0.06408032861706983,0.0105
3,10,3,anti_hebbian,0.08197747183979975,0.0105
3,10,3,anti_hebbian,0.1531896735651803,0.0105
3,10,3,anti_hebbian,0.11127886323268206,0.0105
3,10,3,anti_hebbian,0.027932331673912555,0.0105
3,10,3,anti_hebbian,0.11608497723823975,0.0105
3,10,3,anti_hebbian,0.12638724275401358,0.0105
3,10,3,anti_hebbian,0.34177812745869396,0.0105
3,10,3,anti_hebbian,0.06623376623376623,0.0105
3,10,3,anti_hebbian,0.09231947902700632,0.0105
3,10,3,anti_hebbian,0.034782608695652174,0.0105
3,10,3,anti_hebbian,0.08043726545929189,0.0105
3,10,3,anti_hebbian,0.2210393359797907,0.0105
3,10,3,anti_hebbian,0.11134952004517222,0.0105
3,10,3,anti_hebbian,0.027666981762847855,0.0105
3,10,3,anti_hebbian,0.1884995507637017,0.0105
3,10,3,anti_hebbian,0.15657800143781453,0.0105
3,10,3,anti_hebbian,0.11101700896322958,0.0105
3,10,3,anti_hebbian,0.16352044005500688,0.0105
3,10,3,anti_hebbian,0.0418395164157876,0.0105
3,10,3,anti_hebbian,0.05587416024905784,0.0105
3,10,3,anti_hebbian,0.1577109602327837,0.0105
3,10,3,anti_hebbian,0.21825683341928828,0.0105
3,10,3,anti_hebbian,0.06902654867256637,0.0105
3,10,3,anti_hebbian,0.0757553317535545,0.0105
3,10,3,anti_hebbian,0.0988722790453711,0.0105
3,10,3,anti_hebbian,0.40612449799196787,0.0105
3,10,3,anti_hebbian,0.03471992593082468,0.0105
3,10,3,anti_hebbian,0.0704413433932029,0.0105
3,10,3,anti_hebbian,0.07743160559814333,0.0105
3,10,3,anti_hebbian,0.03943190346977657,0.0105
3,10,3,anti_hebbian,0.07690178274831137,0.0105
3,10,3,anti_hebbian,0.10962112783275751,0.0105
3,10,3,anti_hebbian,0.031578947368421054,0.0105
3,10,3,anti_hebbian,0.020996327638511895,0.0105
3,10,3,anti_hebbian,0.044397302825971666,0.0105
3,10,3,anti_hebbian,0.06472615855993873,0.0105
3,10,3,anti_hebbian,0.10079658784419494,0.0105
3,10,3,anti_hebbian,0.03759501943383896,0.0105
3,10,3,anti_hebbian,0.060867857844099746,0.0105
3,10,3,anti_hebbian,0.15941404566996983,0.0105
3,10,3,anti_hebbian,0.09697476981944278,0.0105
3,10,3,anti_hebbian,0.04126857749469214,0.0105
3,10,3,anti_hebbian,0.0663035019455253,0.0105
3,10,3,anti_hebbian,0.10659114315139032,0.0105
3,10,3,anti_hebbian,0.1637450428185528,0.0105
3,10,3,anti_hebbian,0.33367581288528947,0.0105
3,10,3,anti_hebbian,0.36118038237738986,0.0105
3,10,3,anti_hebbian,0.020939086294416244,0.0105
3,10,3,anti_hebbian,0.09207564160288159,0.0105
3,10,3,anti_hebbian,0.23645955451348183,0.0105
3,10,3,anti_hebbian,0.39034661483641075,0.0105
3,10,3,anti_hebbian,0.09081081081081081,0.0105
3,10,3,anti_hebbian,0.6318681318681318,0.0105
3,10,3,anti_hebbian,0.08632090091951648,0.0105
3,10,3,anti_hebbian,0.0720431488378066,0.0105
3,10,3,anti_hebbian,0.20558827557868786,0.0105
3,10,3,anti_hebbian,0.06936542669584245,0.0105
3,10,3,anti_hebbian,0.09119263329867815,0.0105
3,10,3,anti_hebbian,0.08667339264422635,0.0105
3,10,3,anti_hebbian,0.5329230769230769,0.0105
3,10,3,anti_hebbian,0.01907216494845361,0.0105
3,10,3,anti_hebbian,0.029193305754042873,0.0105
3,10,3,anti_hebbian,0.12481949458483754,0.0105
3,10,3,anti_hebbian,0.09279800031245118,0.0105
3,10,3,anti_hebbian,0.1446285918683677,0.0105
3,10,3,anti_hebbian,0.10364039595391356,0.0105
3,10,3,anti_hebbian,0.07758450286617909,0.0105
3,10,3,anti_hebbian,0.043881427417666236,0.0105
3,10,3,anti_hebbian,0.2619047619047619,0.0105
3,10,3,anti_hebbian,0.11677434793012682,0.0105
3,10,3,anti_hebbian,0.014530717145257747,0.0105
3,10,3,anti_hebbian,0.10756590208832592,0.0105
3,10,3,anti_hebbian,0.09985124581628858,0.0105
3,10,3,anti_hebbian,0.1288163948138854,0.0105
3,10,3,anti_hebbian,0.10004660556159702,0.0105
3,10,3,anti_hebbian,0.017914267434420986,0.0105
3,10,3,anti_hebbian,0.3773768893222818,0.0105
3,10,3,anti_hebbian,0.2467713345150671,0.0105
3,10,3,anti_hebbian,0.031818181818181815,0.0105
3,10,3,anti_hebbian,0.3071546808901968,0.0105
3,10,3,anti_hebbian,0.10052978420984623,0.0105
3,10,3,anti_hebbian,0.04792496466658101,0.0105
3,10,3,anti_hebbian,0.046048225050234426,0.0105
3,10,3,anti_hebbian,0.051854608609353675,0.0105
3,10,3,anti_hebbian,0.019193857965451054,0.0105
3,10,3,anti_hebbian,0.022817819630568635,0.0105
3,10,3,anti_hebbian,0.02189804373210487,0.0105
3,10,3,anti_hebbian,0.06490324723860144,0.0105
3,10,3,anti_hebbian,0.09036922282468371,0.0105
3,10,3,anti_hebbian,0.0974188176519567,0.0105
3,10,3,anti_hebbian,0.12318777671672888,0.0105
3,10,3,anti_hebbian,0.19306540583136328,0.0105
3,10,3,anti_hebbian,0.07688523123714107,0.0105
3,10,3,anti_hebbian,0.0685532084495815,0.0105
3,10,3,anti_hebbian,0.03676470588235294,0.0105
3,10,3,anti_hebbian,0.1651097901249545,0.0105
3,10,3,anti_hebbian,0.02903225806451613,0.0105
3,10,3,anti_hebbian,0.4084385053204652,0.0105
3,10,3,anti_hebbian,0.07606831744289731,0.0105
3,10,3,anti_hebbian,0.027293555134973602,0.0105
3,10,3,anti_hebbian,0.08954817637452368,0.0105
3,10,3,anti_hebbian,0.05591775325977934,0.0105
3,10,3,anti_hebbian,0.47695116385212233,0.0105
3,10,3,anti_hebbian,0.0229752149213212,0.0105
3,10,3,anti_hebbian,0.048034112999310215,0.0105
3,10,3,anti_hebbian,0.10831643002028397,0.0105
3,10,3,anti_hebbian,0.18442681025931698,0.0105
3,10,3,anti_hebbian,0.05099935984067146,0.0105
3,10,3,anti_hebbian,0.1355842785544711,0.0105
3,10,3,anti_hebbian,0.41183146545609306,0.0105
3,10,3,anti_hebbian,0.12368050668543279,0.0105
3,10,3,anti_hebbian,0.12293081843962277,0.0105
3,10,3,anti_hebbian,0.20909285867467295,0.0105
3,10,3,anti_hebbian,0.08754114433783879,0.0105
3,10,3,anti_hebbian,0.1430862738477123,0.0105
3,10,3,anti_hebbian,0.25315243415802074,0.0105
3,10,3,anti_hebbian,0.04487574450605874,0.0105
3,10,3,anti_hebbian,0.11769726858877086,0.0105
3,10,3,anti_hebbian,0.06984512602490131,0.0105
3,10,3,anti_hebbian,0.0932733183295824,0.0105
3,10,3,anti_hebbian,0.07491289198606271,0.0105
3,10,3,anti_hebbian,0.05094198144155966,0.0105
3,10,3,anti_hebbian,0.06175160811479466,0.0105
3,10,3,anti_hebbian,0.24192184063610217,0.0105
3,10,3,anti_hebbian,0.029808054196462177,0.0105
3,10,3,anti_hebbian,0.05076894571057995,0.0105
3,10,3,anti_hebbian,0.01707770600900372,0.0105
3,10,3,anti_hebbian,0.028857023859106323,0.0105
3,10,3,anti_hebbian,0.10052910052910052,0.0105
3,10,3,anti_hebbian,0.22243423742674118,0.0105
3,10,3,anti_hebbian,0.10094530722484807,0.0105
3,10,3,anti_hebbian,0.010565102553233117,0.0105
3,10,3,anti_hebbian,0.028559227032509474,0.0105
3,10,3,anti_hebbian,0.02003269335555627,0.0105
3,10,3,anti_hebbian,0.08652434956637758,0.0105
3,10,3,anti_hebbian,0.10578674513100743,0.0105
3,10,3,anti_hebbian,0.05854907170398212,0.0105
3,10,3,anti_hebbian,0.2875,0.0105
3,10,3,anti_hebbian,0.15467593428416682,0.0105
3,10,3,anti_hebbian,0.13314346742613029,0.0105
3,10,3,anti_hebbian,0.09241344195519348,0.0105
3,10,3,anti_hebbian,0.03361344537815126,0.0105
3,10,3,anti_hebbian,0.07662147793726741,0.0105
3,10,3,anti_hebbian,0.036500977233109716,0.0105
3,10,3,anti_hebbian,0.024994792751510102,0.0105
3,10,3,anti_hebbian,0.13888003400276272,0.0105
3,10,3,anti_hebbian,0.050825112515343,0.0105
3,10,3,anti_hebbian,0.03177818362942055,0.0105
3,10,3,anti_hebbian,0.14573883981857244,0.0105
3,10,3,anti_hebbian,0.07014375496640901,0.0105
3,10,3,anti_hebbian,0.06888913500941411,0.0105
3,10,3,anti_hebbian,0.012711454809086515,0.0105
3,10,3,anti_hebbian,0.08223371687955242,0.0105
3,10,3,anti_hebbian,0.03752164710409852,0.0105
3,10,3,anti_hebbian,0.04987476380893791,0.0105
3,10,3,anti_hebbian,0.04403266097460945,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,0.07841503649148532,0.0105
3,10,3,anti_hebbian,0.21300623052959503,0.0105
3,10,3,anti_hebbian,0.23031173092698934,0.0105
3,10,3,anti_hebbian,0.28802588996763756,0.0105
3,10,3,anti_hebbian,0.032929382653384937,0.0105
3,10,3,anti_hebbian,0.5567010309278351,0.0105
3,10,3,anti_hebbian,0.23135068153655514,0.0105
3,10,3,anti_hebbian,0.053252081092922295,0.0105
3,10,3,anti_hebbian,0.019043690488467224,0.0105
3,10,3,anti_hebbian,0.05842820999367489,0.0105
3,10,3,anti_hebbian,0.025141211651345665,0.0105
3,10,3,anti_hebbian,0.0703116211047362,0.0105
3,10,3,anti_hebbian,0.015310077519379845,0.0105
3,10,3,anti_hebbian,0.0765068579338115,0.0105
3,10,3,anti_hebbian,0.2918238993710692,0.0105
3,10,3,anti_hebbian,0.0487917856867135,0.0105
3,10,3,anti_hebbian,0.11876258078186248,0.0105
3,10,3,anti_hebbian,0.1309077722712438,0.0105
3,10,3,anti_hebbian,0.21027557216254086,0.0105
3,10,3,anti_hebbian,0.231447963800905,0.0105
3,10,3,anti_hebbian,0.07251575375666505,0.0105
3,10,3,anti_hebbian,0.06193118756936737,0.0105
3,10,3,anti_hebbian,0.11810221950722867,0.0105
3,10,3,anti_hebbian,0.03277374091706339,0.0105
3,10,3,anti_hebbian,0.04817816832058178,0.0105
3,10,3,anti_hebbian,0.35861906998590887,0.0105
3,10,3,anti_hebbian,0.053936382728064336,0.0105
3,10,3,anti_hebbian,1.0745121230041395,0.0105
3,10,3,anti_hebbian,0.04548320983761627,0.0105
3,10,3,anti_hebbian,0.08132817320096472,0.0105
3,10,3,anti_hebbian,0.05114023486032624,0.0105
3,10,3,anti_hebbian,0.03697737424031632,0.0105
3,10,3,anti_hebbian,0.2256487838938671,0.0105
3,10,3,anti_hebbian,0.10237273031079425,0.0105
3,10,3,anti_hebbian,0.17914374551542694,0.0105
3,10,3,anti_hebbian,0.05264328612738192,0.0105
3,10,3,anti_hebbian,0.02730811517546727,0.0105
3,10,3,anti_hebbian,0.08904542581053011,0.0105
3,10,3,anti_hebbian,0.3277918323093603,0.0105
3,10,3,anti_hebbian,0.08264592662424386,0.0105
3,10,3,anti_hebbian,0.15568862275449102,0.0105
3,10,3,anti_hebbian,0.052845528455284556,0.0105
3,10,3,anti_hebbian,0.04132231404958678,0.0105
3,10,3,anti_hebbian,0.22956656346749227,0.0105
3,10,3,anti_hebbian,0.07009984954178634,0.0105
3,10,3,anti_hebbian,0.0522507052618668,0.0105
3,10,3,anti_hebbian,0.020697717671440338,0.0105
3,10,3,anti_hebbian,0.01851738678726395,0.0105
3,10,3,anti_hebbian,0.03306534735106164,0.0105
3,10,3,anti_hebbian,0.220139697322468,0.0105
3,10,3,anti_hebbian,0.09435470441298918,0.0105
3,10,3,anti_hebbian,1.0258945386064031,0.0105
3,10,3,anti_hebbian,0.020978809588585594,0.0105
3,10,3,anti_hebbian,0.22268135904499542,0.0105
3,10,3,anti_hebbian,0.0778654878433849,0.0105
3,10,3,anti_hebbian,0.11473210763039533,0.0105
3,10,3,anti_hebbian,0.0686602612544532,0.0105
3,10,3,anti_hebbian,0.020813087139617752,0.0105
3,10,3,anti_hebbian,0.15013744977796575,0.0105
3,10,3,anti_hebbian,0.07682526226555049,0.0105
3,10,3,anti_hebbian,0.10020113366246114,0.0105
3,10,3,anti_hebbian,0.020700971935877478,0.0105
3,10,3,anti_hebbian,0.14401587712485978,0.0105
3,10,3,anti_hebbian,0.02410755679184052,0.0105
3,10,3,anti_hebbian,0.20732296396483432,0.0105
3,10,3,anti_hebbian,0.07461031761560034,0.0105
3,10,3,anti_hebbian,0.08487692146083546,0.0105
3,10,3,anti_hebbian,0.028612237375598967,0.0105
3,10,3,anti_hebbian,0.06215189214512519,0.0105
3,10,3,anti_hebbian,0.17461953556054083,0.0105
3,10,3,anti_hebbian,0.027360694027360695,0.0105
3,10,3,anti_hebbian,0.06147153395120106,0.0105
3,10,3,anti_hebbian,0.054954795249069315,0.0105
3,10,3,anti_hebbian,0.446937607326846,0.0105
3,10,3,anti_hebbian,0.051984101949403824,0.0105
3,10,3,anti_hebbian,0.03655431358163221,0.0105
3,10,3,anti_hebbian,0.023635607815190925,0.0105
3,10,3,anti_hebbian,0.12526298753843665,0.0105
3,10,3,anti_hebbian,0.276423472052934,0.0105
3,10,3,anti_hebbian,0.04935518277901677,0.0105
3,10,3,anti_hebbian,0.021425319371166877,0.0105
3,10,3,anti_hebbian,0.053397116814273705,0.0105
3,10,3,anti_hebbian,0.32918673087212413,0.0105
3,10,3,anti_hebbian,0.15226952120156004,0.0105
3,10,3,anti_hebbian,0.13630688911587788,0.0105
3,10,3,anti_hebbian,0.0312448063819179,0.0105
3,10,3,anti_hebbian,0.04888708202053054,0.0105
3,10,3,anti_hebbian,0.03688081332468094,0.0105
3,10,3,anti_hebbian,0.030180476214549314,0.0105
3,10,3,anti_hebbian,0.19640179910044978,0.0105
3,10,3,anti_hebbian,0.0453257790368272,0.0105
3,10,3,anti_hebbian,0.15421263791374124,0.0105
3,10,3,anti_hebbian,0.03315601544851709,0.0105
3,10,3,anti_hebbian,0.1967459324155194,0.0105
3,10,3,anti_hebbian,0.041337167505391806,0.0105
3,10,3,anti_hebbian,0.054669006611705165,0.0105
3,10,3,anti_hebbian,0.11386217948717949,0.0105
3,10,3,anti_hebbian,0.5224409448818897,0.0105
3,10,3,anti_hebbian,0.1454596808360401,0.0105
3,10,3,anti_hebbian,0.08634284813120958,0.0105
3,10,3,anti_hebbian,0.014650481372959398,0.0105
3,10,3,anti_hebbian,0.3583215464403583,0.0105
3,10,3,anti_hebbian,0.0736358414704193,0.0105
3,10,3,anti_hebbian,0.029941889096818674,0.0105
3,10,3,anti_hebbian,0.4053815615350684,0.0105
3,10,3,anti_hebbian,0.18691423519009726,0.0105
3,10,3,anti_hebbian,0.047142562409737986,0.0105
3,10,3,anti_hebbian,0.04150943396226415,0.0105
3,10,3,anti_hebbian,0.2434482333353888,0.0105
3,10,3,anti_hebbian,0.11832833886774115,0.0105
3,10,3,anti_hebbian,0.08102506123987187,0.0105
3,10,3,anti_hebbian,0.07117830262133402,0.0105
3,10,3,anti_hebbian,0.1828358208955224,0.0105
3,10,3,anti_hebbian,0.04138251704897706,0.0105
3,10,3,anti_hebbian,0.08950682056663169,0.0105
3,10,3,anti_hebbian,0.10221341261975553,0.0105
3,10,3,anti_hebbian,0.6256490134994808,0.0105
3,10,3,anti_hebbian,0.09651416122004357,0.0105
3,10,3,anti_hebbian,0.1974402409185018,0.0105
3,10,3,anti_hebbian,0.13954496208017333,0.0105
3,10,3,anti_hebbian,0.19004742593992716,0.0105
3,10,3,anti_hebbian,0.21362229102167182,0.0105
3,10,3,anti_hebbian,0.01145281694634084,0.0105
3,10,3,anti_hebbian,0.17209821428571428,0.0105
3,10,3,anti_hebbian,0.0337116912599319,0.0105
3,10,3,anti_hebbian,0.10534016093635698,0.0105
3,10,3,anti_hebbian,0.2591737825986614,0.0105
3,10,3,anti_hebbian,0.08622571490940843,0.0105
3,10,3,anti_hebbian,0.1407702523240372,0.0105
3,10,3,anti_hebbian,0.04047528275511501,0.0105
3,10,3,anti_hebbian,0.07766663864839876,0.0105
3,10,3,anti_hebbian,0.044287797763733594,0.0105
3,10,3,anti_hebbian,0.2051637978900611,0.0105
3,10,3,anti_hebbian,0.26868143241564896,0.0105
3,10,3,anti_hebbian,0.012552055839052143,0.0105
3,10,3,anti_hebbian,0.22566371681415928,0.0105
3,10,3,anti_hebbian,0.028507343896968382,0.0105
3,10,3,anti_hebbian,0.041292356185973204,0.0105
3,10,3,anti_hebbian,0.089635162664362,0.0105
3,10,3,anti_hebbian,0.0661336921676495,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,0.29320945484355787,0.0105
3,10,3,anti_hebbian,0.045647672093687516,0.0105
3,10,3,anti_hebbian,0.16575103845638484,0.0105
3,10,3,anti_hebbian,0.041906958861976165,0.0105
3,10,3,anti_hebbian,0.1363492898474487,0.0105
3,10,3,anti_hebbian,0.022147597345486526,0.0105
3,10,3,anti_hebbian,0.25855018587360595,0.0105
3,10,3,anti_hebbian,0.0456666971721424,0.0105
3,10,3,anti_hebbian,0.04535367545076283,0.0105
3,10,3,anti_hebbian,0.05726630546601742,0.0105
3,10,3,anti_hebbian,0.09197209393730962,0.0105
3,10,3,anti_hebbian,0.07629744384198296,0.0105
3,10,3,anti_hebbian,0.022453278357907946,0.0105
3,10,3,anti_hebbian,0.16611950098489822,0.0105
3,10,3,anti_hebbian,0.111333950426823,0.0105
3,10,3,anti_hebbian,0.054720696445227486,0.0105
3,10,3,anti_hebbian,0.10662358642972536,0.0105
3,10,3,anti_hebbian,0.05110028971213709,0.0105
3,10,3,anti_hebbian,0.048246884960880906,0.0105
3,10,3,anti_hebbian,0.016664710714704847,0.0105
3,10,3,anti_hebbian,0.24159830643027255,0.0105
3,10,3,anti_hebbian,0.07323463906720817,0.0105
3,10,3,anti_hebbian,1.0,0.0105
3,10,3,anti_hebbian,0.10413405763741829,0.0105
3,10,3,anti_hebbian,0.08882751247327156,0.0105
3,10,3,anti_hebbian,0.18308967786848934,0.0105
3,10,3,anti_hebbian,0.055471811878203194,0.0105
3,10,3,anti_hebbian,0.05039738771486661,0.0105
3,10,3,anti_hebbian,0.07748021911138162,0.0105
3,10,3,anti_hebbian,0.1063758389261745,0.0105
3,10,3,anti_hebbian,0.1774967291757523,0.0105
3,10,3,anti_hebbian,0.11801680456673722,0.0105
3,10,3,anti_hebbian,0.04196678787317322,0.0105
3,10,3,anti_hebbian,0.039163980857505616,0.0105
3,10,3,anti_hebbian,0.021759555037769177,0.0105
3,10,3,anti_hebbian,0.19611021069692058,0.0105
3,10,3,anti_hebbian,0.26631578947368423,0.0105
3,10,3,anti_hebbian,0.05028650464335112,0.0105
3,10,3,anti_hebbian,0.4417877094972067,0.0105
3,10,3,anti_hebbian,0.09116779089376054,0.0105
3,10,3,anti_hebbian,0.02858700260432439,0.0105
3,10,3,anti_hebbian,0.05879929370217775,0.0105
3,10,3,anti_hebbian,0.07163000564015792,0.0105
3,10,3,anti_hebbian,0.12810260279139948,0.0105
3,10,3,anti_hebbian,0.05762116167221606,0.0105
3,10,3,anti_hebbian,0.23795049934867565,0.0105
3,10,3,anti_hebbian,0.2811534500514933,0.0105
3,10,3,anti_hebbian,0.03392775491540924,0.0105
3,10,3,anti_hebbian,0.02727024815925825,0.0105
3,10,3,anti_hebbian,0.02805764058925059,0.0105
3,10,3,anti_hebbian,0.07573561385708073,0.0105
3,10,3,anti_hebbian,0.030638852672750978,0.0105
3,10,3,anti_hebbian,0.05544455544455545,0.0105
3,10,3,anti_hebbian,0.015637328742557924,0.0105
3,10,3,anti_hebbian,0.37594905706588294,0.0105
3,10,3,anti_hebbian,0.2681264663166127,0.0105
3,10,3,anti_hebbian,0.07416933494304762,0.0105
3,10,3,anti_hebbian,0.021043315797236836,0.0105
3,10,3,anti_hebbian,0.0714744619338259,0.0105
3,10,3,anti_hebbian,0.10921558789095166,0.0105
3,10,3,anti_hebbian,0.04531494580831798,0.0105
3,10,3,anti_hebbian,0.09185415050426687,0.0105
3,10,3,anti_hebbian,0.026523617940694383,0.0105
3,10,3,anti_hebbian,0.04769904071438044,0.0105
3,10,3,anti_hebbian,0.07889894752336793,0.0105
3,10,3,anti_hebbian,0.014691701174201599,0.0105
3,10,3,anti_hebbian,0.07524722654485216,0.0105
3,10,3,anti_hebbian,0.10834310951625147,0.0105
3,10,3,anti_hebbian,0.05918605886728297,0.0105
3,10,3,anti_hebbian,0.09682600382409177,0.0105
3,10,3,anti_hebbian,0.15603479521565786,0.0105
3,10,3,anti_hebbian,0.02330427636406328,0.0105
3,10,3,anti_hebbian,0.3489553924336533,0.0105
3,10,3,anti_hebbian,0.055835240274599546,0.0105
3,10,3,anti_hebbian,0.17581081081081082,0.0105
3,10,3,anti_hebbian,0.2078856679505372,0.0105
3,10,3,anti_hebbian,0.09776813951387006,0.0105
3,10,3,anti_hebbian,0.03328236034901502,0.0105
3,10,3,anti_hebbian,0.1060419235511714,0.0105
3,10,3,anti_hebbian,0.05359654653926371,0.0105
3,10,3,anti_hebbian,0.051664625320120255,0.0105
3,10,3,anti_hebbian,0.05543175487465181,0.0105
3,10,3,anti_hebbian,0.04736202941573337,0.0105
3,10,3,anti_hebbian,0.0949223190602501,0.0105
3,10,3,anti_hebbian,0.08156160636578391,0.0105
3,10,3,anti_hebbian,0.01397332975042827,0.0105
3,10,3,anti_hebbian,0.3421908893709328,0.0105
3,10,3,anti_hebbian,0.24776197998946814,0.0105
3,10,3,anti_hebbian,0.10625922023182297,0.0105
3,10,3,anti_hebbian,0.013581640331075997,0.0105
3,10,3,anti_hebbian,0.301418958455237,0.0105
3,10,3,anti_hebbian,0.15729468599033816,0.0105
3,10,3,anti_hebbian,0.10140562248995984,0.0105
3,10,3,anti_hebbian,0.062404041404586205,0.0105
3,10,3,anti_hebbian,0.025696745803227033,0.0105
3,10,3,anti_hebbian,0.04037554342799001,0.0105
3,10,3,anti_hebbian,0.03775205248874996,0.0105
3,10,3,anti_hebbian,0.17955496805463758,0.0105
3,10,3,anti_hebbian,0.08768173109433111,0.0105
3,10,3,anti_hebbian,0.052508960573476704,0.0105
3,10,3,anti_hebbian,0.13959822948586995,0.0105
